%time,field.x,field.y,field.theta,field.linear_velocity,field.angular_velocity
1550525676121871660,5.544444561,5.544444561,0.0,0.0,0.0
1550525676137873549,5.544444561,5.544444561,0.0,0.0,0.0
1550525676153871599,5.544444561,5.544444561,0.0,0.0,0.0
1550525676169870359,5.544444561,5.544444561,0.0,0.0,0.0
1550525676185869541,5.544444561,5.544444561,0.0,0.0,0.0
1550525676201870671,5.544444561,5.544444561,0.0,0.0,0.0
1550525676217862944,5.544444561,5.544444561,0.0,0.0,0.0
1550525676233866685,5.544444561,5.544444561,0.0,0.0,0.0
1550525676249870030,5.544444561,5.544444561,0.0,0.0,0.0
1550525676265866162,5.544444561,5.544444561,0.0,0.0,0.0
1550525676281911115,5.544444561,5.544444561,0.0,0.0,0.0
1550525676297872454,5.544444561,5.544444561,0.0,0.0,0.0
1550525676313855645,5.544444561,5.544444561,0.0,0.0,0.0
1550525676329871725,5.544444561,5.544444561,0.0,0.0,0.0
1550525676345874440,5.544444561,5.544444561,0.0,0.0,0.0
1550525676361881872,5.544444561,5.544444561,0.0,0.0,0.0
1550525676377880383,5.544444561,5.544444561,0.0,0.0,0.0
1550525676393844555,5.544444561,5.544444561,0.0,0.0,0.0
1550525676409824702,5.544444561,5.544444561,0.0,0.0,0.0
1550525676425871487,5.544444561,5.544444561,0.0,0.0,0.0
1550525676441868544,5.544444561,5.544444561,0.0,0.0,0.0
1550525676457832452,5.544444561,5.544444561,0.0,0.0,0.0
1550525676473855708,5.544444561,5.544444561,0.0,0.0,0.0
1550525676489811949,5.544444561,5.544444561,0.0,0.0,0.0
1550525676505845424,5.544444561,5.544444561,0.0,0.0,0.0
1550525676521846109,5.544444561,5.544444561,0.0,0.0,0.0
1550525676537887270,5.544444561,5.544444561,0.0,0.0,0.0
1550525676553877483,5.544444561,5.544444561,0.0,0.0,0.0
1550525676569891320,5.544444561,5.544444561,0.0,0.0,0.0
1550525676585881312,5.544444561,5.544444561,0.0,0.0,0.0
1550525676601881091,5.544444561,5.544444561,0.0,0.0,0.0
1550525676617880515,5.544444561,5.544444561,0.0,0.0,0.0
1550525676633883537,5.544444561,5.544444561,0.0,0.0,0.0
1550525676649882067,5.544444561,5.544444561,0.0,0.0,0.0
1550525676665892589,5.544444561,5.544444561,0.0,0.0,0.0
1550525676681829878,5.544444561,5.544444561,0.0,0.0,0.0
1550525676697911753,5.544444561,5.544444561,0.0,0.0,0.0
1550525676713881876,5.544444561,5.544444561,0.0,0.0,0.0
1550525676729905801,5.544444561,5.544444561,0.0,0.0,0.0
1550525676745902768,5.544444561,5.544444561,0.0,0.0,0.0
1550525676761892910,5.544444561,5.544444561,0.0,0.0,0.0
1550525676777909827,5.544444561,5.544444561,0.0,0.0,0.0
1550525676793903397,5.544444561,5.544444561,0.0,0.0,0.0
1550525676809896995,5.544444561,5.544444561,0.0,0.0,0.0
1550525676825896525,5.544444561,5.544444561,0.0,0.0,0.0
1550525676841907719,5.544444561,5.544444561,0.0,0.0,0.0
1550525676857916177,5.544444561,5.544444561,0.0,0.0,0.0
1550525676873904722,5.544444561,5.544444561,0.0,0.0,0.0
1550525676889899732,5.544444561,5.544444561,0.0,0.0,0.0
1550525676905824753,5.544444561,5.544444561,0.0,0.0,0.0
1550525676921910809,5.544444561,5.544444561,0.0,0.0,0.0
1550525676937893015,5.544444561,5.544444561,0.0,0.0,0.0
1550525676953835141,5.544444561,5.544444561,0.0,0.0,0.0
1550525676969872395,5.544444561,5.544444561,0.0,0.0,0.0
1550525676985885752,5.544444561,5.544444561,0.0,0.0,0.0
1550525677001873972,5.544444561,5.544444561,0.0,0.0,0.0
1550525677017869461,5.544444561,5.544444561,0.0,0.0,0.0
1550525677033882089,5.544444561,5.544444561,0.0,0.0,0.0
1550525677049881383,5.544444561,5.544444561,0.0,0.0,0.0
1550525677065823706,5.544444561,5.544444561,0.0,0.0,0.0
1550525677081869368,5.544444561,5.544444561,0.0,0.0,0.0
1550525677097871154,5.544444561,5.544444561,0.0,0.0,0.0
1550525677113866788,5.544444561,5.544444561,0.0,0.0,0.0
1550525677129873974,5.544444561,5.544444561,0.0,0.0,0.0
1550525677145884120,5.544444561,5.544444561,0.0,0.0,0.0
1550525677161876993,5.544444561,5.544444561,0.0,0.0,0.0
1550525677177870074,5.544444561,5.544444561,0.0,0.0,0.0
1550525677193902402,5.544444561,5.544444561,0.0,0.0,0.0
1550525677209815498,5.544444561,5.544444561,0.0,0.0,0.0
1550525677225902366,5.544444561,5.544444561,0.0,0.0,0.0
1550525677241886791,5.544444561,5.544444561,0.0,0.0,0.0
1550525677257917050,5.544444561,5.544444561,0.0,0.0,0.0
1550525677273884176,5.544444561,5.544444561,0.0,0.0,0.0
1550525677289822015,5.544444561,5.544444561,0.0,0.0,0.0
1550525677305886212,5.544444561,5.544444561,0.0,0.0,0.0
1550525677321872218,5.544444561,5.544444561,0.0,0.0,0.0
1550525677337877688,5.544444561,5.544444561,0.0,0.0,0.0
1550525677353867061,5.544444561,5.544444561,0.0,0.0,0.0
1550525677369877339,5.544444561,5.544444561,0.0,0.0,0.0
1550525677385883089,5.544444561,5.544444561,0.0,0.0,0.0
1550525677401864770,5.544444561,5.544444561,0.0,0.0,0.0
1550525677417876156,5.544444561,5.544444561,0.0,0.0,0.0
1550525677433939833,5.544444561,5.544444561,0.0,0.0,0.0
1550525677449877950,5.544444561,5.544444561,0.0,0.0,0.0
1550525677465840367,5.544444561,5.544444561,0.0,0.0,0.0
1550525677481882629,5.544444561,5.544444561,0.0,0.0,0.0
1550525677497873390,5.544444561,5.544444561,0.0,0.0,0.0
1550525677513858136,5.544444561,5.544444561,0.0,0.0,0.0
1550525677529879333,5.544444561,5.544444561,0.0,0.0,0.0
1550525677545899118,5.544444561,5.544444561,0.0,0.0,0.0
1550525677561832624,5.544444561,5.544444561,0.0,0.0,0.0
1550525677577876285,5.544444561,5.544444561,0.0,0.0,0.0
1550525677593899707,5.544444561,5.544444561,0.0,0.0,0.0
1550525677609816144,5.544444561,5.544444561,0.0,0.0,0.0
1550525677625863669,5.544444561,5.544444561,0.0,0.0,0.0
1550525677641880290,5.544444561,5.544444561,0.0,0.0,0.0
1550525677657870020,5.544444561,5.544444561,0.0,0.0,0.0
1550525677673852475,5.544444561,5.544444561,0.0,0.0,0.0
1550525677689795221,5.544444561,5.544444561,0.0,0.0,0.0
1550525677705804904,5.544444561,5.544444561,0.0,0.0,0.0
1550525677721863751,5.544444561,5.544444561,0.0,0.0,0.0
1550525677737876313,5.544444561,5.544444561,0.0,0.0,0.0
1550525677753864779,5.544444561,5.544444561,0.0,0.0,0.0
1550525677769786434,5.544444561,5.544444561,0.0,0.0,0.0
1550525677785786800,5.544444561,5.544444561,0.0,0.0,0.0
1550525677801872914,5.544444561,5.544444561,0.0,0.0,0.0
1550525677817880651,5.544444561,5.544444561,0.0,0.0,0.0
1550525677833875725,5.544444561,5.544444561,0.0,0.0,0.0
1550525677849871675,5.544444561,5.544444561,0.0,0.0,0.0
1550525677865854376,5.544444561,5.544444561,0.0,0.0,0.0
1550525677881873831,5.544444561,5.544444561,0.0,0.0,0.0
1550525677897875017,5.544444561,5.544444561,0.0,0.0,0.0
1550525677913852278,5.544444561,5.544444561,0.0,0.0,0.0
1550525677929874237,5.544444561,5.544444561,0.0,0.0,0.0
1550525677945893416,5.544444561,5.544444561,0.0,0.0,0.0
1550525677961838832,5.544444561,5.544444561,0.0,0.0,0.0
1550525677977835110,5.544444561,5.544444561,0.0,0.0,0.0
1550525677993805108,5.544444561,5.544444561,0.0,0.0,0.0
1550525678009808720,5.544444561,5.544444561,0.0,0.0,0.0
1550525678025777459,5.544444561,5.544444561,0.0,0.0,0.0
1550525678041781574,5.544444561,5.544444561,0.0,0.0,0.0
1550525678057776433,5.544444561,5.544444561,0.0,0.0,0.0
1550525678073772846,5.544444561,5.544444561,0.0,0.0,0.0
1550525678089764710,5.544444561,5.544444561,0.0,0.0,0.0
1550525678105786645,5.544444561,5.544444561,0.0,0.0,0.0
1550525678121886301,5.544444561,5.544444561,0.0,0.0,0.0
1550525678137872093,5.544444561,5.544444561,0.0,0.0,0.0
1550525678153860127,5.544444561,5.544444561,0.0,0.0,0.0
1550525678169783946,5.544444561,5.544444561,0.0,0.0,0.0
1550525678185782900,5.544444561,5.544444561,0.0,0.0,0.0
1550525678201871979,5.544444561,5.544444561,0.0,0.0,0.0
1550525678217859080,5.544444561,5.544444561,0.0,0.0,0.0
1550525678233874920,5.544444561,5.544444561,0.0,0.0,0.0
1550525678249872718,5.544444561,5.544444561,0.0,0.0,0.0
1550525678265852915,5.544444561,5.544444561,0.0,0.0,0.0
1550525678281875623,5.544444561,5.544444561,0.0,0.0,0.0
1550525678297869500,5.544444561,5.544444561,0.0,0.0,0.0
1550525678313845259,5.544444561,5.544444561,0.0,0.0,0.0
1550525678329946546,5.544444561,5.544444561,0.0,0.0,0.0
1550525678345944562,5.544444561,5.544444561,0.0,0.0,0.0
1550525678362149087,5.544444561,5.544444561,0.0,0.0,0.0
1550525678378090475,5.544444561,5.544444561,0.0,0.0,0.0
1550525678394071892,5.544444561,5.544444561,0.0,0.0,0.0
1550525678409991719,5.544444561,5.544444561,0.0,0.0,0.0
1550525678426112240,5.544444561,5.544444561,0.0,0.0,0.0
1550525678442164515,5.544444561,5.544444561,0.0,0.0,0.0
1550525678458178442,5.544444561,5.544444561,0.0,0.0,0.0
1550525678474067837,5.544444561,5.544444561,0.0,0.0,0.0
1550525678490010588,5.544444561,5.544444561,0.0,0.0,0.0
1550525678505983147,5.544444561,5.544444561,0.0,0.0,0.0
1550525678522175748,5.544444561,5.544444561,0.0,0.0,0.0
1550525678538168236,5.544444561,5.544444561,0.0,0.0,0.0
1550525678554182088,5.544444561,5.544444561,0.0,0.0,0.0
1550525678570126645,5.544444561,5.544444561,0.0,0.0,0.0
1550525678586018255,5.544444561,5.544444561,0.0,0.0,0.0
1550525678602178391,5.544444561,5.544444561,0.0,0.0,0.0
1550525678618163026,5.544444561,5.544444561,0.0,0.0,0.0
1550525678634180231,5.544444561,5.544444561,0.0,0.0,0.0
1550525678650173706,5.544444561,5.544444561,0.0,0.0,0.0
1550525678666172494,5.544444561,5.544444561,0.0,0.0,0.0
1550525678682191348,5.544444561,5.544444561,0.0,0.0,0.0
1550525678698177190,5.544444561,5.544444561,0.0,0.0,0.0
1550525678714120901,5.544444561,5.544444561,0.0,0.0,0.0
1550525678730160307,5.544444561,5.544444561,0.0,0.0,0.0
1550525678746166387,5.544444561,5.544444561,0.0,0.0,0.0
1550525678762177362,5.544444561,5.544444561,0.0,0.0,0.0
1550525678778143645,5.544444561,5.544444561,0.0,0.0,0.0
1550525678794195229,5.544444561,5.544444561,0.0,0.0,0.0
1550525678810056965,5.544444561,5.544444561,0.0,0.0,0.0
1550525678826185207,5.544444561,5.544444561,0.0,0.0,0.0
1550525678842199070,5.544444561,5.544444561,0.0,0.0,0.0
1550525678858166795,5.544444561,5.544444561,0.0,0.0,0.0
1550525678874162887,5.544444561,5.544444561,0.0,0.0,0.0
1550525678890166901,5.544444561,5.544444561,0.0,0.0,0.0
1550525678906167278,5.544444561,5.544444561,0.0,0.0,0.0
1550525678922175748,5.544444561,5.544444561,0.0,0.0,0.0
1550525678938179642,5.544444561,5.544444561,0.0,0.0,0.0
1550525678954138939,5.544444561,5.544444561,0.0,0.0,0.0
1550525678970001623,5.544444561,5.544444561,0.0,0.0,0.0
1550525678985994180,5.544444561,5.544444561,0.0,0.0,0.0
1550525679001981574,5.544444561,5.544444561,0.0,0.0,0.0
1550525679018017910,5.544444561,5.544444561,0.0,0.0,0.0
1550525679034121202,5.544444561,5.544444561,0.0,0.0,0.0
1550525679050126507,5.544444561,5.544444561,0.0,0.0,0.0
1550525679066101690,5.544444561,5.544444561,0.0,0.0,0.0
1550525679082147095,5.544444561,5.544444561,0.0,0.0,0.0
1550525679098136707,5.544444561,5.544444561,0.0,0.0,0.0
1550525679114112602,5.544444561,5.544444561,0.0,0.0,0.0
1550525679130170912,5.544444561,5.544444561,0.0,0.0,0.0
1550525679146180129,5.544444561,5.544444561,0.0,0.0,0.0
1550525679162139154,5.544444561,5.544444561,0.0,0.0,0.0
1550525679178075573,5.544444561,5.544444561,0.0,0.0,0.0
1550525679194059419,5.544444561,5.544444561,0.0,0.0,0.0
1550525679210010473,5.544444561,5.544444561,0.0,0.0,0.0
1550525679226091035,5.544444561,5.544444561,0.0,0.0,0.0
1550525679242087440,5.544444561,5.544444561,0.0,0.0,0.0
1550525679258096581,5.544444561,5.544444561,0.0,0.0,0.0
1550525679274082067,5.544444561,5.544444561,0.0,0.0,0.0
1550525679289997305,5.544444561,5.544444561,0.0,0.0,0.0
1550525679305976824,5.544444561,5.544444561,0.0,0.0,0.0
1550525679322074098,5.544444561,5.544444561,0.0,0.0,0.0
1550525679338080976,5.544444561,5.544444561,0.0,0.0,0.0
1550525679354060390,5.544444561,5.544444561,0.0,0.0,0.0
1550525679369938990,5.544444561,5.544444561,0.0,0.0,0.0
1550525679385829708,5.544444561,5.544444561,0.0,0.0,0.0
1550525679401900286,5.544444561,5.544444561,0.0,0.0,0.0
1550525679417902902,5.544444561,5.544444561,0.0,0.0,0.0
1550525679433895893,5.544444561,5.544444561,0.0,0.0,0.0
1550525679449903423,5.544444561,5.544444561,0.0,0.0,0.0
1550525679465908987,5.544444561,5.544444561,0.0,0.0,0.0
1550525679481896078,5.544444561,5.544444561,0.0,0.0,0.0
1550525679497900998,5.544444561,5.544444561,0.0,0.0,0.0
1550525679513897420,5.544444561,5.544444561,0.0,0.0,0.0
1550525679529903011,5.544444561,5.544444561,0.0,0.0,0.0
1550525679545888592,5.544444561,5.544444561,0.0,0.0,0.0
1550525679561894278,5.544444561,5.544444561,0.0,0.0,0.0
1550525679577877923,5.544444561,5.544444561,0.0,0.0,0.0
1550525679593891188,5.544444561,5.544444561,0.0,0.0,0.0
1550525679609871245,5.544444561,5.544444561,0.0,0.0,0.0
1550525679625870169,5.544444561,5.544444561,0.0,0.0,0.0
1550525679641870392,5.544444561,5.544444561,0.0,0.0,0.0
1550525679657880672,5.544444561,5.544444561,0.0,0.0,0.0
1550525679673907299,5.544444561,5.544444561,0.0,0.0,0.0
1550525679689857577,5.544444561,5.544444561,0.0,0.0,0.0
1550525679705847740,5.544444561,5.544444561,0.0,0.0,0.0
1550525679721926576,5.544444561,5.544444561,0.0,0.0,0.0
1550525679737921285,5.544444561,5.544444561,0.0,0.0,0.0
1550525679754167605,5.544444561,5.544444561,0.0,0.0,0.0
1550525679770106831,5.544444561,5.544444561,0.0,0.0,0.0
1550525679786011365,5.544444561,5.544444561,0.0,0.0,0.0
1550525679802149292,5.544444561,5.544444561,0.0,0.0,0.0
1550525679818155336,5.544444561,5.544444561,0.0,0.0,0.0
1550525679834118086,5.544444561,5.544444561,0.0,0.0,0.0
1550525679850135015,5.544444561,5.544444561,0.0,0.0,0.0
1550525679866089759,5.544444561,5.544444561,0.0,0.0,0.0
1550525679882136737,5.544444561,5.544444561,0.0,0.0,0.0
1550525679898131002,5.544444561,5.544444561,0.0,0.0,0.0
1550525679914091708,5.544444561,5.544444561,0.0,0.0,0.0
1550525679930122220,5.544444561,5.544444561,0.0,0.0,0.0
1550525679946078529,5.544444561,5.544444561,0.0,0.0,0.0
1550525679961974155,5.544444561,5.544444561,0.0,0.0,0.0
1550525679977909112,5.544444561,5.544444561,0.0,0.0,0.0
1550525679993901520,5.544444561,5.544444561,0.0,0.0,0.0
1550525680009938528,5.544444561,5.544444561,0.0,0.0,0.0
1550525680025995942,5.544444561,5.544444561,0.0,0.0,0.0
1550525680042017187,5.544444561,5.544444561,0.0,0.0,0.0
1550525680058029718,5.544444561,5.544444561,0.0,0.0,0.0
1550525680074045296,5.544444561,5.544444561,0.0,0.0,0.0
1550525680090048622,5.544444561,5.544444561,0.0,0.0,0.0
1550525680106039553,5.544444561,5.544444561,0.0,0.0,0.0
1550525680122026195,5.544444561,5.544444561,0.0,0.0,0.0
1550525680138051459,5.544444561,5.544444561,0.0,0.0,0.0
1550525680154180074,5.544444561,5.544444561,0.0,0.0,0.0
1550525680170126091,5.544444561,5.544444561,0.0,0.0,0.0
1550525680186048641,5.544444561,5.544444561,0.0,0.0,0.0
1550525680202042790,5.544444561,5.544444561,0.0,0.0,0.0
1550525680218116587,5.544444561,5.544444561,0.0,0.0,0.0
1550525680234135628,5.544444561,5.544444561,0.0,0.0,0.0
1550525680250131600,5.544444561,5.544444561,0.0,0.0,0.0
1550525680266127224,5.544444561,5.544444561,0.0,0.0,0.0
1550525680282134663,5.544444561,5.544444561,0.0,0.0,0.0
1550525680298125398,5.544444561,5.544444561,0.0,0.0,0.0
1550525680314100712,5.544444561,5.544444561,0.0,0.0,0.0
1550525680330125647,5.544444561,5.544444561,0.0,0.0,0.0
1550525680346145708,5.544444561,5.544444561,0.0,0.0,0.0
1550525680362147600,5.544444561,5.544444561,0.0,0.0,0.0
1550525680378077321,5.544444561,5.544444561,0.0,0.0,0.0
1550525680394028940,5.544444561,5.544444561,0.0,0.0,0.0
1550525680410041678,5.544444561,5.544444561,0.0,0.0,0.0
1550525680426050601,5.544444561,5.544444561,0.0,0.0,0.0
1550525680442036396,5.544444561,5.544444561,0.0,0.0,0.0
1550525680458040919,5.544444561,5.544444561,0.0,0.0,0.0
1550525680474150720,5.544444561,5.544444561,0.0,0.0,0.0
1550525680490159676,5.544444561,5.544444561,0.0,0.0,0.0
1550525680506182815,5.544444561,5.544444561,0.0,0.0,0.0
1550525680522134042,5.544444561,5.544444561,0.0,0.0,0.0
1550525680538140468,5.544444561,5.544444561,0.0,0.0,0.0
1550525680554133487,5.544444561,5.544444561,0.0,0.0,0.0
1550525680570102162,5.544444561,5.544444561,0.0,0.0,0.0
1550525680586039629,5.544444561,5.544444561,0.0,0.0,0.0
1550525680602039336,5.544444561,5.544444561,0.0,0.0,0.0
1550525680618038103,5.544444561,5.544444561,0.0,0.0,0.0
1550525680634076639,5.544444561,5.544444561,0.0,0.0,0.0
1550525680650068370,5.544444561,5.544444561,0.0,0.0,0.0
1550525680666026160,5.544444561,5.544444561,0.0,0.0,0.0
1550525680682059096,5.544444561,5.544444561,0.0,0.0,0.0
1550525680698068823,5.544444561,5.544444561,0.0,0.0,0.0
1550525680714030099,5.544444561,5.544444561,0.0,0.0,0.0
1550525680730056596,5.544444561,5.544444561,0.0,0.0,0.0
1550525680746060060,5.544444561,5.544444561,0.0,0.0,0.0
1550525680762115704,5.544444561,5.544444561,0.0,0.0,0.0
1550525680778090924,5.544444561,5.544444561,0.0,0.0,0.0
1550525680794063645,5.544444561,5.544444561,0.0,0.0,0.0
1550525680810062319,5.544444561,5.544444561,0.0,0.0,0.0
1550525680826062582,5.544444561,5.544444561,0.0,0.0,0.0
1550525680842073954,5.544444561,5.544444561,0.0,0.0,0.0
1550525680858075222,5.544444561,5.544444561,0.0,0.0,0.0
1550525680874167539,5.544444561,5.544444561,0.0,0.0,0.0
1550525680890155782,5.544444561,5.544444561,0.0,0.0,0.0
1550525680906163420,5.544444561,5.544444561,0.0,0.0,0.0
1550525680922210224,5.544444561,5.544444561,0.0,0.0,0.0
1550525680938164092,5.544444561,5.544444561,0.0,0.0,0.0
1550525680954089100,5.544444561,5.544444561,0.0,0.0,0.0
1550525680969949621,5.544444561,5.544444561,0.0,0.0,0.0
1550525680985930419,5.544444561,5.544444561,0.0,0.0,0.0
1550525681001927427,5.544444561,5.544444561,0.0,0.0,0.0
1550525681018022957,5.544444561,5.544444561,0.0,0.0,0.0
1550525681034046370,5.544444561,5.544444561,0.0,0.0,0.0
1550525681050031464,5.544444561,5.544444561,0.0,0.0,0.0
1550525681066045131,5.544444561,5.544444561,0.0,0.0,0.0
1550525681082036340,5.544444561,5.544444561,0.0,0.0,0.0
1550525681097993316,5.544444561,5.544444561,0.0,0.0,0.0
1550525681114034833,5.544444561,5.544444561,0.0,0.0,0.0
1550525681130062812,5.544444561,5.544444561,0.0,0.0,0.0
1550525681146100725,5.544444561,5.544444561,0.0,0.0,0.0
1550525681162147119,5.544444561,5.544444561,0.0,0.0,0.0
1550525681178021686,5.544444561,5.544444561,0.0,0.0,0.0
1550525681194038895,5.544444561,5.544444561,0.0,0.0,0.0
1550525681210066955,5.544444561,5.544444561,0.0,0.0,0.0
1550525681226044950,5.544444561,5.544444561,0.0,0.0,0.0
1550525681242069722,5.544444561,5.544444561,0.0,0.0,0.0
1550525681258057965,5.544444561,5.544444561,0.0,0.0,0.0
1550525681273973040,5.544444561,5.544444561,0.0,0.0,0.0
1550525681289969237,5.544444561,5.544444561,0.0,0.0,0.0
1550525681305956643,5.544444561,5.544444561,0.0,0.0,0.0
1550525681321937837,5.544444561,5.544444561,0.0,0.0,0.0
1550525681337957132,5.544444561,5.544444561,0.0,0.0,0.0
1550525681353945937,5.544444561,5.544444561,0.0,0.0,0.0
1550525681369859768,5.544444561,5.544444561,0.0,0.0,0.0
1550525681385878703,5.544444561,5.544444561,0.0,0.0,0.0
1550525681401877395,5.544444561,5.544444561,0.0,0.0,0.0
1550525681417872928,5.544444561,5.544444561,0.0,0.0,0.0
1550525681433868785,5.544444561,5.544444561,0.0,0.0,0.0
1550525681449864292,5.544444561,5.544444561,0.0,0.0,0.0
1550525681465859033,5.544444561,5.544444561,0.0,0.0,0.0
1550525681481866240,5.544444561,5.544444561,0.0,0.0,0.0
1550525681497867715,5.544444561,5.544444561,0.0,0.0,0.0
1550525681513821661,5.544444561,5.544444561,0.0,0.0,0.0
1550525681529899365,5.544444561,5.544444561,0.0,0.0,0.0
1550525681545863955,5.544444561,5.544444561,0.0,0.0,0.0
1550525681561882269,5.544444561,5.544444561,0.0,0.0,0.0
1550525681577885342,5.544444561,5.544444561,0.0,0.0,0.0
1550525681593883214,5.544444561,5.544444561,0.0,0.0,0.0
1550525681609882950,5.544444561,5.544444561,0.0,0.0,0.0
1550525681625863080,5.544444561,5.544444561,0.0,0.0,0.0
1550525681641879989,5.544444561,5.544444561,0.0,0.0,0.0
1550525681657879728,5.544444561,5.544444561,0.0,0.0,0.0
1550525681673923570,5.544444561,5.544444561,0.0,0.0,0.0
1550525681689923774,5.544444561,5.544444561,0.0,0.0,0.0
1550525681705925127,5.544444561,5.544444561,0.0,0.0,0.0
1550525681721912763,5.544444561,5.544444561,0.0,0.0,0.0
1550525681737925478,5.544444561,5.544444561,0.0,0.0,0.0
1550525681753996837,5.544444561,5.544444561,0.0,0.0,0.0
1550525681769837258,5.544444561,5.544444561,0.0,0.0,0.0
1550525681785869095,5.544444561,5.544444561,0.0,0.0,0.0
1550525681801864993,5.544444561,5.544444561,0.0,0.0,0.0
1550525681817843435,5.544444561,5.544444561,0.0,0.0,0.0
1550525681833875652,5.544444561,5.544444561,0.0,0.0,0.0
1550525681849814471,5.544444561,5.544444561,0.0,0.0,0.0
1550525681865860065,5.544444561,5.544444561,0.0,0.0,0.0
1550525681881872035,5.544444561,5.544444561,0.0,0.0,0.0
1550525681897870968,5.544444561,5.544444561,0.0,0.0,0.0
1550525681913866845,5.544444561,5.544444561,0.0,0.0,0.0
1550525681929877324,5.544444561,5.544444561,0.0,0.0,0.0
1550525681945786099,5.544444561,5.544444561,0.0,0.0,0.0
1550525681961809129,5.544444561,5.544444561,0.0,0.0,0.0
1550525681977812418,5.544444561,5.544444561,0.0,0.0,0.0
1550525681993869077,5.544444561,5.544444561,0.0,0.0,0.0
1550525682009837936,5.544444561,5.544444561,0.0,0.0,0.0
1550525682025838456,5.544444561,5.544444561,0.0,0.0,0.0
1550525682041814043,5.544444561,5.544444561,0.0,0.0,0.0
1550525682057867836,5.544444561,5.544444561,0.0,0.0,0.0
1550525682073877240,5.544444561,5.544444561,0.0,0.0,0.0
1550525682089823319,5.544444561,5.544444561,0.0,0.0,0.0
1550525682105835997,5.544444561,5.544444561,0.0,0.0,0.0
1550525682121811367,5.544444561,5.544444561,0.0,0.0,0.0
1550525682137878630,5.544444561,5.544444561,0.0,0.0,0.0
1550525682153865591,5.544444561,5.544444561,0.0,0.0,0.0
1550525682169905045,5.544444561,5.544444561,0.0,0.0,0.0
1550525682185826574,5.544444561,5.544444561,0.0,0.0,0.0
1550525682201897232,5.544444561,5.544444561,0.0,0.0,0.0
1550525682217832263,5.544444561,5.544444561,0.0,0.0,0.0
1550525682233876049,5.544444561,5.544444561,0.0,0.0,0.0
1550525682249839743,5.544444561,5.544444561,0.0,0.0,0.0
1550525682265881093,5.544444561,5.544444561,0.0,0.0,0.0
1550525682281858274,5.544444561,5.544444561,0.0,0.0,0.0
1550525682297881839,5.544444561,5.544444561,0.0,0.0,0.0
1550525682313825586,5.544444561,5.544444561,0.0,0.0,0.0
1550525682329862803,5.544444561,5.544444561,0.0,0.0,0.0
1550525682345881119,5.544444561,5.544444561,0.0,0.0,0.0
1550525682361873364,5.544444561,5.544444561,0.0,0.0,0.0
1550525682377902243,5.544444561,5.544444561,0.0,0.0,0.0
1550525682393889925,5.544444561,5.544444561,0.0,0.0,0.0
1550525682409875753,5.544444561,5.544444561,0.0,0.0,0.0
1550525682425881762,5.544444561,5.544444561,0.0,0.0,0.0
1550525682441905291,5.544444561,5.544444561,0.0,0.0,0.0
1550525682457871166,5.544444561,5.544444561,0.0,0.0,0.0
1550525682473883288,5.544444561,5.544444561,0.0,0.0,0.0
1550525682489875108,5.544444561,5.544444561,0.0,0.0,0.0
1550525682505916829,5.544444561,5.544444561,0.0,0.0,0.0
1550525682521867960,5.544444561,5.544444561,0.0,0.0,0.0
1550525682537885256,5.544444561,5.544444561,0.0,0.0,0.0
1550525682553881879,5.544444561,5.544444561,0.0,0.0,0.0
1550525682569900765,5.544444561,5.544444561,0.0,0.0,0.0
1550525682585869967,5.544444561,5.544444561,0.0,0.0,0.0
1550525682601882058,5.544444561,5.544444561,0.0,0.0,0.0
1550525682617883694,5.544444561,5.544444561,0.0,0.0,0.0
1550525682633902806,5.544444561,5.544444561,0.0,0.0,0.0
1550525682649850096,5.544444561,5.544444561,0.0,0.0,0.0
1550525682665882709,5.544444561,5.544444561,0.0,0.0,0.0
1550525682681876789,5.544444561,5.544444561,0.0,0.0,0.0
1550525682697879465,5.544444561,5.544444561,0.0,0.0,0.0
1550525682713792330,5.544444561,5.544444561,0.0,0.0,0.0
1550525682729884408,5.544444561,5.544444561,0.0,0.0,0.0
1550525682745882924,5.544444561,5.544444561,0.0,0.0,0.0
1550525682761882965,5.544444561,5.544444561,0.0,0.0,0.0
1550525682777873879,5.544444561,5.544444561,0.0,0.0,0.0
1550525682793874487,5.544444561,5.544444561,0.0,0.0,0.0
1550525682809872759,5.544444561,5.544444561,0.0,0.0,0.0
1550525682825884300,5.544444561,5.544444561,0.0,0.0,0.0
1550525682841862565,5.544444561,5.544444561,0.0,0.0,0.0
1550525682857831374,5.544444561,5.544444561,0.0,0.0,0.0
1550525682873884128,5.544444561,5.544444561,0.0,0.0,0.0
1550525682889868998,5.544444561,5.544444561,0.0,0.0,0.0
1550525682905869769,5.544444561,5.544444561,0.0,0.0,0.0
1550525682921807189,5.544444561,5.544444561,0.0,0.0,0.0
1550525682937883114,5.544444561,5.544444561,0.0,0.0,0.0
1550525682953873262,5.544444561,5.544444561,0.0,0.0,0.0
1550525682969796434,5.544444561,5.544444561,0.0,0.0,0.0
1550525682985814857,5.544444561,5.544444561,0.0,0.0,0.0
1550525683001861706,5.544444561,5.544444561,0.0,0.0,0.0
1550525683017882602,5.544444561,5.544444561,0.0,0.0,0.0
1550525683033874081,5.544444561,5.544444561,0.0,0.0,0.0
1550525683049804092,5.544444561,5.544444561,0.0,0.0,0.0
1550525683065876782,5.544444561,5.544444561,0.0,0.0,0.0
1550525683081908255,5.544444561,5.544444561,0.0,0.0,0.0
